steps: 30, adversary: RedMeanderAgent, mean: -5.6366, standard deviation 1.3188023656635133
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.191.192/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.191.199'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.191.202'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.191.194'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.191.204'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.191.193'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.191.193'), ('Remove Enterprise1', 'PrivilegeEscalate User3'), ('Analyse User4', 'DiscoverNetworkServices 10.0.241.157'), ('Restore User3', 'ExploitRemoteService 10.0.191.199'), ('Analyse User1', 'ExploitRemoteService 10.0.191.202'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.241.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.191.194'), ('Analyse User1', 'ExploitRemoteService 10.0.191.204'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.241.157'), ('Analyse User1', 'ExploitRemoteService 10.0.191.194'), ('Analyse User1', 'ExploitRemoteService 10.0.191.194'), ('Analyse User1', 'ExploitRemoteService 10.0.241.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.191.194'), ('Analyse User1', 'ExploitRemoteService 10.0.241.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.191.194'), ('Restore User2', 'PrivilegeEscalate User2'), ('Analyse User1', 'ExploitRemoteService 10.0.191.194'), ('Analyse User1', 'ExploitRemoteService 10.0.241.154'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.241.157'), ('Analyse User1', 'ExploitRemoteService 10.0.241.154'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1')], total reward: -5.800000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.141.96/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.141.97'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.141.108'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.141.99'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.141.98'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.141.106'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.141.98'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.49.60'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.49.60'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.49.60'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.141.97'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.49.51'), ('Analyse User4', 'ExploitRemoteService 10.0.49.51'), ('Analyse User4', 'ExploitRemoteService 10.0.141.106'), ('Analyse User4', 'ExploitRemoteService 10.0.141.99'), ('Analyse User1', 'ExploitRemoteService 10.0.141.108'), ('Restore User1', 'PrivilegeEscalate User3'), ('Restore User3', 'ExploitRemoteService 10.0.49.51'), ('Analyse User1', 'ExploitRemoteService 10.0.141.99'), ('Analyse User1', 'ExploitRemoteService 10.0.49.51'), ('Analyse User1', 'ExploitRemoteService 10.0.49.60'), ('Analyse User1', 'ExploitRemoteService 10.0.49.51'), ('Analyse User1', 'ExploitRemoteService 10.0.141.99'), ('Analyse User1', 'ExploitRemoteService 10.0.49.60'), ('Analyse User1', 'ExploitRemoteService 10.0.49.51')], total reward: -7.699999999999999
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.52.160/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.52.170'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.52.166'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.52.163'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.52.174'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.52.172'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.52.166'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.52.172'), ('Remove Enterprise1', 'PrivilegeEscalate User4'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.5.233'), ('Restore User4', 'ExploitRemoteService 10.0.52.174'), ('Analyse Enterprise2', 'PrivilegeEscalate User3'), ('Restore User3', 'ExploitRemoteService 10.0.52.163'), ('Analyse User1', 'ExploitRemoteService 10.0.52.166'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.52.170'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.5.231'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.5.233'), ('Analyse User1', 'ExploitRemoteService 10.0.52.166'), ('Analyse User1', 'ExploitRemoteService 10.0.5.231'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.5.231'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.5.231'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.5.233'), ('Analyse User1', 'ExploitRemoteService 10.0.5.231'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.52.166'), ('Analyse User1', 'ExploitRemoteService 10.0.52.166'), ('Analyse User1', 'ExploitRemoteService 10.0.5.233'), ('Analyse User1', 'ExploitRemoteService 10.0.5.231'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.5.231')], total reward: -3.7
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.163.96/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.163.102'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.163.98'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.163.108'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.163.105'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.163.104'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.163.102'), ('Remove Enterprise1', 'PrivilegeEscalate User4'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.172.195'), ('Restore User4', 'ExploitRemoteService 10.0.163.108'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.163.98'), ('Analyse User1', 'ExploitRemoteService 10.0.172.195'), ('Analyse User1', 'ExploitRemoteService 10.0.172.195'), ('Analyse User1', 'ExploitRemoteService 10.0.163.108'), ('Restore User2', 'PrivilegeEscalate User2'), ('Analyse User1', 'ExploitRemoteService 10.0.163.108'), ('Analyse User1', 'ExploitRemoteService 10.0.163.104'), ('Analyse Enterprise2', 'PrivilegeEscalate User3'), ('Restore User3', 'ExploitRemoteService 10.0.163.105'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.172.200'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.172.200'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.172.200'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.172.195'), ('Analyse User1', 'ExploitRemoteService 10.0.172.195'), ('Analyse User1', 'ExploitRemoteService 10.0.163.108'), ('Restore User2', 'PrivilegeEscalate User2'), ('Analyse User1', 'ExploitRemoteService 10.0.172.200'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1')], total reward: -7.699999999999999
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.210.144/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.210.158'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.210.147'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.210.156'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.210.151'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.210.155'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.210.158'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.210.147'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.210.158'), ('Remove Enterprise1', 'PrivilegeEscalate User2'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.77.117'), ('Restore User2', 'ExploitRemoteService 10.0.210.156'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'ExploitRemoteService 10.0.210.155'), ('Analyse Enterprise1', 'PrivilegeEscalate User3'), ('Restore User3', 'DiscoverNetworkServices 10.0.77.114'), ('Analyse User1', 'ExploitRemoteService 10.0.77.114'), ('Analyse User1', 'ExploitRemoteService 10.0.77.114'), ('Analyse User1', 'ExploitRemoteService 10.0.77.114'), ('Analyse User1', 'ExploitRemoteService 10.0.77.117'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User1', 'ExploitRemoteService 10.0.77.114'), ('Analyse User1', 'ExploitRemoteService 10.0.210.151'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.77.114'), ('Analyse User1', 'ExploitRemoteService 10.0.77.117'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User1', 'ExploitRemoteService 10.0.77.117'), ('Analyse User1', 'ExploitRemoteService 10.0.77.114')], total reward: -6.9
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.88.80/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.88.88'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.88.89'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.88.82'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.88.83'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.88.91'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.88.83'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.254.137'), ('Restore User1', 'ExploitRemoteService 10.0.254.137'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.254.137'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.88.82'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.254.142'), ('Analyse User4', 'ExploitRemoteService 10.0.88.88'), ('Analyse User4', 'ExploitRemoteService 10.0.254.137'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User1', 'ExploitRemoteService 10.0.88.89'), ('Analyse User1', 'ExploitRemoteService 10.0.88.91'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User3'), ('Restore User3', 'ExploitRemoteService 10.0.254.142'), ('Analyse User1', 'ExploitRemoteService 10.0.254.137'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User1', 'ExploitRemoteService 10.0.88.89'), ('Analyse User1', 'ExploitRemoteService 10.0.88.89'), ('Analyse User1', 'ExploitRemoteService 10.0.254.142'), ('Analyse User1', 'ExploitRemoteService 10.0.254.142'), ('Analyse User1', 'ExploitRemoteService 10.0.254.137'), ('Analyse User1', 'ExploitRemoteService 10.0.254.137')], total reward: -5.7
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.169.240/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.169.244'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.169.251'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.169.250'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.169.242'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.169.247'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.169.244'), ('Remove Enterprise1', 'PrivilegeEscalate User3'), ('Analyse User4', 'DiscoverNetworkServices 10.0.54.250'), ('Restore User3', 'ExploitRemoteService 10.0.169.251'), ('Analyse User1', 'ExploitRemoteService 10.0.54.250'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Analyse User1', 'ExploitRemoteService 10.0.169.242'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.169.250'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.54.253'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.54.253'), ('Restore Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Analyse User1', 'ExploitRemoteService 10.0.54.253'), ('Analyse User1', 'ExploitRemoteService 10.0.169.242'), ('Analyse User1', 'ExploitRemoteService 10.0.169.247'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.169.242'), ('Analyse User1', 'ExploitRemoteService 10.0.54.250'), ('Analyse User1', 'ExploitRemoteService 10.0.169.242'), ('Analyse User1', 'ExploitRemoteService 10.0.54.250'), ('Analyse User1', 'ExploitRemoteService 10.0.54.250'), ('Analyse User1', 'ExploitRemoteService 10.0.169.242'), ('Analyse User1', 'ExploitRemoteService 10.0.54.253')], total reward: -5.5
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.67.240/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.67.242'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.67.248'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.67.241'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.67.247'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.67.245'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.67.248'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.67.241'), ('Remove Enterprise1', 'PrivilegeEscalate User3'), ('Analyse User4', 'DiscoverNetworkServices 10.0.34.158'), ('Restore User3', 'ExploitRemoteService 10.0.67.247'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.34.158'), ('Analyse User1', 'ExploitRemoteService 10.0.67.245'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.34.157'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.67.242'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.67.247'), ('Analyse User1', 'ExploitRemoteService 10.0.34.157'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.34.157'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.67.247'), ('Analyse User1', 'ExploitRemoteService 10.0.34.158'), ('Analyse User1', 'ExploitRemoteService 10.0.34.157'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Restore Enterprise1', 'DiscoverRemoteSystems 10.0.34.144/28'), ('Analyse User1', 'DiscoverNetworkServices 10.0.34.147'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.34.151'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.34.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.34.158')], total reward: -5.7
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.8.192/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.8.195'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.8.206'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.8.196'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.8.202'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.8.201'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.8.196'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.8.195'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.8.202'), ('Remove Enterprise1', 'PrivilegeEscalate User3'), ('Restore User3', 'DiscoverNetworkServices 10.0.14.29'), ('Analyse User1', 'ExploitRemoteService 10.0.8.201'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.14.22'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.8.206'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.14.29'), ('Analyse User1', 'ExploitRemoteService 10.0.14.29'), ('Analyse User1', 'ExploitRemoteService 10.0.14.29'), ('Analyse User1', 'ExploitRemoteService 10.0.8.196'), ('Analyse User1', 'ExploitRemoteService 10.0.14.29'), ('Analyse User1', 'ExploitRemoteService 10.0.8.196'), ('Analyse User1', 'ExploitRemoteService 10.0.8.196'), ('Restore User2', 'PrivilegeEscalate User2'), ('Analyse User1', 'ExploitRemoteService 10.0.14.29'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Analyse User1', 'ExploitRemoteService 10.0.14.29'), ('Analyse User1', 'ExploitRemoteService 10.0.14.29'), ('Analyse User1', 'ExploitRemoteService 10.0.14.29')], total reward: -5.6000000000000005
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.227.16/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.227.26'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.227.25'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.227.18'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.227.19'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.227.29'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.227.19'), ('Remove Enterprise1', 'PrivilegeEscalate User4'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.100.162'), ('Restore User4', 'ExploitRemoteService 10.0.227.29'), ('Analyse User1', 'ExploitRemoteService 10.0.100.162'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Analyse User1', 'ExploitRemoteService 10.0.227.18'), ('Analyse User1', 'ExploitRemoteService 10.0.227.25'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.227.29'), ('DecoyHarakaSMPT Enterprise0', 'PrivilegeEscalate User3'), ('Restore User3', 'ExploitRemoteService 10.0.227.26'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.100.164'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.227.25'), ('Analyse User1', 'ExploitRemoteService 10.0.100.164'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Restore Enterprise1', 'DiscoverRemoteSystems 10.0.100.160/28'), ('Analyse User1', 'DiscoverNetworkServices 10.0.100.166'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.100.163'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.100.163'), ('Restore Enterprise2', 'PrivilegeEscalate Enterprise2'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.100.162'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.100.162')], total reward: -7.6
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.140.64/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.140.69'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.140.70'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.140.76'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.140.67'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.140.73'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.140.70'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.11.71'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.140.69'), ('Analyse Enterprise1', 'PrivilegeEscalate User3'), ('Restore User3', 'DiscoverNetworkServices 10.0.11.78'), ('Analyse User4', 'ExploitRemoteService 10.0.11.78'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Analyse User1', 'ExploitRemoteService 10.0.140.73'), ('Restore User1', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.140.76'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.11.71'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.140.76'), ('DecoyTomcat Enterprise0', 'ExploitRemoteService 10.0.140.76'), ('DecoyVsftpd Enterprise0', 'PrivilegeEscalate User2'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.11.78'), ('Analyse User4', 'ExploitRemoteService 10.0.11.78'), ('Analyse User4', 'ExploitRemoteService 10.0.11.78'), ('Analyse User4', 'ExploitRemoteService 10.0.11.78'), ('Analyse User4', 'ExploitRemoteService 10.0.11.78'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Analyse User1', 'ExploitRemoteService 10.0.11.71'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.140.67')], total reward: -7.299999999999997
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.102.16/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.102.24'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.102.19'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.102.27'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.102.22'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.102.23'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.102.27'), ('Remove Enterprise1', 'ExploitRemoteService 10.0.102.19'), ('Remove Enterprise1', 'PrivilegeEscalate User3'), ('Analyse User4', 'DiscoverNetworkServices 10.0.163.232'), ('Restore User3', 'ExploitRemoteService 10.0.163.232'), ('Analyse User1', 'ExploitRemoteService 10.0.163.232'), ('Analyse User1', 'ExploitRemoteService 10.0.102.24'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Restore User1', 'DiscoverNetworkServices 10.0.163.234'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.102.23'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'ExploitRemoteService 10.0.163.234'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.163.234'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.102.22'), ('Analyse User1', 'ExploitRemoteService 10.0.163.234'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.163.232'), ('Analyse User1', 'ExploitRemoteService 10.0.163.232'), ('Restore Enterprise0', 'PrivilegeEscalate Enterprise0'), ('Analyse User1', 'ExploitRemoteService 10.0.102.22'), ('Analyse User1', 'ExploitRemoteService 10.0.102.22'), ('Analyse User1', 'ExploitRemoteService 10.0.163.232'), ('Analyse User1', 'ExploitRemoteService 10.0.163.234'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.163.234')], total reward: -4.7
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.160.64/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.160.78'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.160.67'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.160.73'), ('DecoyTomcat Enterprise0', 'DiscoverNetworkServices 10.0.160.69'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.160.74'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User0'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.160.78'), ('Remove Enterprise1', 'PrivilegeEscalate User1'), ('Remove Enterprise1', 'DiscoverNetworkServices 10.0.199.59'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.160.73'), ('Analyse User4', 'PrivilegeEscalate User4'), ('Restore User4', 'DiscoverNetworkServices 10.0.199.58'), ('Analyse User4', 'ExploitRemoteService 10.0.160.69'), ('Analyse Enterprise1', 'PrivilegeEscalate User3'), ('Restore User3', 'ExploitRemoteService 10.0.160.74'), ('Analyse User4', 'ExploitRemoteService 10.0.199.58'), ('Analyse User1', 'ExploitRemoteService 10.0.199.59'), ('Restore User1', 'ExploitRemoteService 10.0.199.58'), ('Analyse User1', 'ExploitRemoteService 10.0.199.58'), ('Analyse User1', 'ExploitRemoteService 10.0.199.59'), ('Analyse User1', 'ExploitRemoteService 10.0.199.58'), ('Analyse User1', 'ExploitRemoteService 10.0.199.58'), ('Analyse User1', 'ExploitRemoteService 10.0.199.58'), ('Analyse User1', 'ExploitRemoteService 10.0.199.58'), ('Analyse User1', 'ExploitRemoteService 10.0.199.58'), ('Analyse User1', 'ExploitRemoteService 10.0.199.58'), ('Analyse User1', 'ExploitRemoteService 10.0.160.67'), ('Restore User2', 'PrivilegeEscalate User2'), ('Analyse User1', 'ExploitRemoteService 10.0.199.59')], total reward: -5.6
