steps: 30, adversary: B_lineAgent, mean: -4.4346, standard deviation 2.402310124428968
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.214.176/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.214.187'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.214.187'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.120.158'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.214.187'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.214.187'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.214.187'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.214.187'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.120.158'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Restore Enterprise1', 'DiscoverRemoteSystems 10.0.120.144/28'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.120.155'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.155'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.120.158'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Restore Enterprise1', 'DiscoverRemoteSystems 10.0.120.144/28'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.120.155')], total reward: -6.799999999999999
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.1.128/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.1.137'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.1.137'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User3'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.44.198'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.44.198'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise0'), ('Restore Enterprise0', 'DiscoverRemoteSystems 10.0.44.192/28'), ('Remove User4', 'DiscoverNetworkServices 10.0.44.203'), ('Analyse User1', 'ExploitRemoteService 10.0.44.203'), ('Analyse User1', 'ExploitRemoteService 10.0.44.198'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.1.137'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User3'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.44.198'), ('DecoyVsftpd User3', 'ExploitRemoteService 10.0.44.198'), ('DecoySSHD User3', 'ExploitRemoteService 10.0.1.137'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.44.198'), ('Analyse User1', 'ExploitRemoteService 10.0.44.198'), ('Analyse User1', 'ExploitRemoteService 10.0.1.137'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.44.198'), ('Analyse User1', 'ExploitRemoteService 10.0.44.198'), ('Analyse User1', 'ExploitRemoteService 10.0.1.137'), ('Remove User4', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.44.198'), ('Analyse User1', 'ExploitRemoteService 10.0.44.198'), ('Analyse User1', 'PrivilegeEscalate Enterprise0'), ('Restore Enterprise0', 'DiscoverRemoteSystems 10.0.44.192/28'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.44.203')], total reward: -6.799999999999999
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.91.240/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.91.254'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.91.254'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User3'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.196.60'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.196.60'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.91.254'), ('Remove User4', 'ExploitRemoteService 10.0.91.254'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.196.60'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.196.60'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.91.254'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.196.60'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.196.60'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.91.254'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.196.60'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.196.60'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.91.254'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.196.60'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.196.60'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.91.254'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.196.60'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.196.60'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.91.254'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.196.60')], total reward: -2.700000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.145.80/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.145.90'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.145.90'), ('DecoyFemitter Enterprise1', 'PrivilegeEscalate User1'), ('Analyse User2', 'DiscoverNetworkServices 10.0.71.162'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.71.162'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.145.90'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.71.162'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.71.162'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.145.90'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.71.162'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.71.162'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.145.90'), ('Analyse Enterprise1', 'PrivilegeEscalate User1'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.71.162'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.71.162'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise1'), ('Restore Enterprise1', 'DiscoverRemoteSystems 10.0.71.160/28'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.71.171'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.71.171'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise2'), ('Restore Enterprise2', 'DiscoverNetworkServices 10.0.192.104'), ('DecoyFemitter Enterprise1', 'DiscoverNetworkServices 10.0.145.90'), ('Analyse User2', 'ExploitRemoteService 10.0.145.90'), ('Analyse User2', 'PrivilegeEscalate User1'), ('DecoyFemitter Enterprise2', 'DiscoverNetworkServices 10.0.71.162'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.71.162'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.145.90')], total reward: -7.799999999999997
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.163.16/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.163.21'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.163.21'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User4'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.24.206'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.24.206'), ('DecoyVsftpd User3', 'ExploitRemoteService 10.0.163.21'), ('Analyse User1', 'PrivilegeEscalate User4'), ('DecoySSHD User3', 'DiscoverNetworkServices 10.0.24.206'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.24.206'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise0'), ('Restore Enterprise0', 'DiscoverRemoteSystems 10.0.24.192/28'), ('Analyse User2', 'DiscoverNetworkServices 10.0.24.200'), ('Analyse User1', 'ExploitRemoteService 10.0.24.200'), ('Analyse User1', 'ExploitRemoteService 10.0.24.206'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.163.21'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User4'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.24.206'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.24.206'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.163.21'), ('Remove User4', 'PrivilegeEscalate User4'), ('Analyse User1', 'DiscoverNetworkServices 10.0.24.206'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.24.206'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.163.21'), ('Remove User4', 'PrivilegeEscalate User4'), ('Analyse User1', 'DiscoverNetworkServices 10.0.24.206'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.24.206'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.163.21'), ('Remove User4', 'PrivilegeEscalate User4'), ('Analyse User1', 'DiscoverNetworkServices 10.0.24.206')], total reward: -4.799999999999998
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.53.80/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.53.93'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.53.93'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User4'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.146.177'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.146.177'), ('DecoyVsftpd User3', 'ExploitRemoteService 10.0.53.93'), ('Analyse User1', 'PrivilegeEscalate User4'), ('DecoySSHD User3', 'DiscoverNetworkServices 10.0.146.177'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.146.177'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.53.93'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.146.177'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.146.177'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.53.93'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.146.177'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.146.177'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.53.93'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.146.177'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.146.177'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.53.93'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.146.177'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.146.177'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise0'), ('Restore Enterprise0', 'DiscoverRemoteSystems 10.0.146.176/28'), ('Analyse User2', 'DiscoverNetworkServices 10.0.146.178'), ('Analyse User1', 'ExploitRemoteService 10.0.146.178')], total reward: -4.800000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.232.240/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.232.250'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.232.250'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User3'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.114.57'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.114.57'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.232.250'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.114.57'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.114.57'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.232.250'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.114.57'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.114.57'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.232.250'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.114.57'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.114.57'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.232.250'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.114.57'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.114.57'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.232.250'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.114.57'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.114.57'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.232.250'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.114.57'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.114.57')], total reward: -2.800000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.189.224/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.189.235'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.189.235'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User3'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.88.222'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.88.222'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.189.235'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.88.222'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.88.222'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.189.235'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.88.222'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.88.222'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise0'), ('Restore Enterprise0', 'DiscoverRemoteSystems 10.0.88.208/28'), ('Remove User4', 'DiscoverNetworkServices 10.0.88.218'), ('Analyse User1', 'ExploitRemoteService 10.0.88.218'), ('Analyse User1', 'ExploitRemoteService 10.0.88.222'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.189.235'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User3'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.88.222'), ('DecoyVsftpd User3', 'ExploitRemoteService 10.0.88.222'), ('DecoySSHD User3', 'ExploitRemoteService 10.0.189.235'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.88.222'), ('Analyse User1', 'ExploitRemoteService 10.0.88.222'), ('Analyse User1', 'ExploitRemoteService 10.0.189.235'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.88.222')], total reward: -4.799999999999997
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.27.0/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.27.10'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.27.10'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User4'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.121.101'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.121.101'), ('DecoyVsftpd User3', 'ExploitRemoteService 10.0.27.10'), ('Analyse User1', 'PrivilegeEscalate User4'), ('DecoySSHD User3', 'DiscoverNetworkServices 10.0.121.101'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.121.101'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.27.10'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.121.101'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.121.101'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.27.10'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.121.101'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.121.101'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.27.10'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.121.101'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.121.101'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.27.10'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.121.101'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.121.101'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.27.10'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.121.101'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.121.101')], total reward: -2.700000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.153.240/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.153.242'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.153.242'), ('DecoyFemitter Enterprise1', 'ExploitRemoteService 10.0.153.242'), ('Analyse User2', 'ExploitRemoteService 10.0.153.242'), ('Analyse User2', 'ExploitRemoteService 10.0.153.242'), ('Analyse User2', 'ExploitRemoteService 10.0.153.242'), ('Analyse User2', 'ExploitRemoteService 10.0.153.242'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Analyse User2', 'DiscoverNetworkServices 10.0.77.44'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.77.44'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.153.242'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.153.242'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.153.242'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.153.242'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.77.44'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.77.44'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.153.242'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.153.242'), ('Analyse User2', 'PrivilegeEscalate User2'), ('Analyse Enterprise1', 'DiscoverNetworkServices 10.0.77.44'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.77.44'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.153.242'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.153.242'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.153.242'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.153.242'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.153.242'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.153.242'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.153.242')], total reward: -2.3000000000000007
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.217.0/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.217.9'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.217.9'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User4'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.116.153'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.116.153'), ('DecoyVsftpd User3', 'ExploitRemoteService 10.0.217.9'), ('Analyse User1', 'PrivilegeEscalate User4'), ('DecoySSHD User3', 'DiscoverNetworkServices 10.0.116.153'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.116.153'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.217.9'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.116.153'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.116.153'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.217.9'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.116.153'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.116.153'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.217.9'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.116.153'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.116.153'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.217.9'), ('DecoyApache Enterprise0', 'PrivilegeEscalate User4'), ('Remove User4', 'DiscoverNetworkServices 10.0.116.153'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.116.153'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.217.9'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.116.153'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.116.153')], total reward: -2.800000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.127.16/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.127.25'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.127.25'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User3'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.188.74'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.188.74'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.127.25'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.188.74'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.188.74'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.127.25'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.188.74'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.188.74'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.127.25'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.188.74'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.188.74'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.127.25'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.188.74'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.188.74'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.127.25'), ('Remove User4', 'ExploitRemoteService 10.0.127.25'), ('Analyse User1', 'PrivilegeEscalate User3'), ('Remove User4', 'DiscoverNetworkServices 10.0.188.74'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.188.74'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.127.25'), ('Remove User4', 'ExploitRemoteService 10.0.127.25'), ('Analyse User1', 'PrivilegeEscalate User3')], total reward: -2.800000000000001
actions: [('DecoyFemitter User2', 'DiscoverRemoteSystems 10.0.86.224/28'), ('DecoyTomcat User2', 'DiscoverNetworkServices 10.0.86.227'), ('DecoyHarakaSMPT Enterprise0', 'ExploitRemoteService 10.0.86.227'), ('DecoyTomcat Enterprise0', 'PrivilegeEscalate User4'), ('DecoyVsftpd Enterprise0', 'DiscoverNetworkServices 10.0.145.83'), ('DecoyFemitter Enterprise2', 'ExploitRemoteService 10.0.145.83'), ('DecoyVsftpd User3', 'ExploitRemoteService 10.0.86.227'), ('Analyse User1', 'PrivilegeEscalate User4'), ('DecoySSHD User3', 'DiscoverNetworkServices 10.0.145.83'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.145.83'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.86.227'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.145.83'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.145.83'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.86.227'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.145.83'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.145.83'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.86.227'), ('Analyse User1', 'PrivilegeEscalate User4'), ('Analyse User2', 'DiscoverNetworkServices 10.0.145.83'), ('Analyse Enterprise1', 'ExploitRemoteService 10.0.145.83'), ('Analyse Enterprise1', 'PrivilegeEscalate Enterprise0'), ('Restore Enterprise0', 'DiscoverRemoteSystems 10.0.145.80/28'), ('Analyse User2', 'DiscoverNetworkServices 10.0.145.93'), ('Analyse User1', 'ExploitRemoteService 10.0.145.93'), ('Analyse User1', 'ExploitRemoteService 10.0.145.83'), ('Analyse User1', 'PrivilegeEscalate Enterprise0'), ('Restore Enterprise0', 'DiscoverRemoteSystems 10.0.145.80/28'), ('DecoyHarakaSMPT Enterprise0', 'DiscoverNetworkServices 10.0.145.93')], total reward: -6.699999999999999
